content,creationTime,nickname,referenceName,content_type
我自己安装。等师傅，说好的今天到货，明天安，安装师傅很推脱。最迟等几天才能安。说送的花洒也没送。心情不好。我自己去买的配件安装的。,2018-07-10 16:33:57,j***殤,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
差评，机器是坏的！,2018-07-05 15:30:30,h***s,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
一个*块的热水器，竟然要买*块钱的材料费，问题是我们那个是换旧的热水器，所有管子都是现成安装好的，简直是过分,2018-07-04 17:00:20,梅***马,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
以后在也不会买美的产品了，以前很多东西都用他家的，这次买个热水器买的特别生气，热水器才九百多，安装费就326真的太黑了，我在京东买东西第一次给差评，美的再见了！,2018-07-03 00:11:42,j***r,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
只给往上挂？  接管子还要三百多？  真是搞**，售后这是个**.,2018-06-30 16:48:29,J***d,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
就只有一个热水器一个摇控，大品牌就那么坑，啥都没有配，连个花洒都没有。,2018-06-30 03:00:51,依***座,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
"差评！最差的一次购物经历！明明写着安装免费，弄出来个材料费收了不到300,什么玩意啊！",2018-06-28 21:21:40,0***伟,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
安装服务好差劲，素质真差，建议开掉这类人,2018-06-28 19:42:05,j***7,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
安装各种垃圾，无缘无故要自己出去多买两百多的零件坑比,2018-06-28 00:50:47,x***3,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
美的的安装真是太垃圾了，按个电热水器，收费380。还不让用自己的混水阀花洒，必须安装师傅他们的，也真可以了,2018-06-26 07:17:41,电***加,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
安装太差劲，包安装你也得负责任啊！！！！！我好好的墙壁上被活生生的打了四个洞，墙壁上到处都是擦伤碰伤，对美的这个品牌的好感度降到最低线，这种服务还不如没有呢,2018-06-24 21:17:00,3***5,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
安装太差劲了，师傅一点都不专业，安装高度都跟他嘱咐过了，就怕安装不进去，据，但是最后还是安装的位置放得不妥当，安装热水器安装不进去，然后墙壁上搞得一塌糊涂，到处都是碰伤，好好的新墙上给我打了四个孔，,2018-06-24 21:04:42,3***5,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
挂上机子就说上门安装完成了，然后说我们安装需要收取费用，找地方安装的是一样的。这个不是包安装的吗？然后挂上去就说帮忙签一个安装完成。朋友在*买的同时间就是品牌不一样，结果服务完全是差几个档次&hellip;&hellip;在京东体验最差的一次,2018-06-24 13:51:13,j***e,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
安装的时候，你不用他们配件态度非常不好，还是去实体店好点，装高了落下来要*块螺丝钱，工人挣不着钱安装不好,2018-06-24 11:29:20,j***e,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
噪音太大！没有想象中那么好，也不送东西！只是安装师傅还不错！要不然想退货,2018-06-24 10:54:50,j***q,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
赠品到现在都没有到呢,2018-06-24 00:26:13,j***3,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
买到现在，安装师傅就是一句话不好安装就走了，就没装,2018-06-23 20:20:25,j***e,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
说的安装费不超*元，结果收我*元，所给东西没有任何增值附加产品，都是正常辅材！美的售后乱收费，给美的打监督电话，到现在还未有结果！也不知道京东管不管，这种广告随意投放，坑害消费者！如不能给出给合理的说法，以后再不买美的东西！奉劝各位还是多加小心！到处是坑！,2018-06-23 19:23:43,g***1,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
说好的安装费不超过*元，收了我*！一个热水器支架*，材料费坑的*！东西质量还不知道，反正材料费就顶三分之一热水器费用！,2018-06-23 11:45:40,名***么,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
不得不说安装的人是真的垃圾买的时候说了安装费不超过200结果到我这不是这个不好就是那个不好还说我家墙不结实，非要我出*块钱装一个什么架子，然后又是管子不够长又要加长管子又是*还有一些502070的我都不知道什么钱，这不是最气人的，最气人的是，我家插头坏了我让他帮我换一下，因为插头是我自己买的，这个他没赚到钱他就不高兴了说什么这个不是他们管的，让我自己解决，妈的做生意就这样的啊，那怕他是打工的，也不能这样啊，什么垃圾人，这几个，气死爸爸了,2018-06-22 16:21:11,M***8,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
美的安装工人太水了，安装出水阀门，钻烂厕所瓷砖，钻孔又钻瓷砖太大，水管排位不忍直视，闹心，叫工人加防水胶布又说不用，一直漏水,2018-06-21 16:36:32,彤***B,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
一星是给京东的，京东还是很不错的。对于美的自有售后来讲，有个建议，继续努力一点，态度再拽一点，钱再多要一点，格力海尔就少了一个竞争对手！,2018-06-21 16:25:45,b***6,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
为什么不带花洒？一个热水器不带花洒也是没理由不喷了~,2018-06-20 11:13:43,j***5,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
差评，说包安装的。安装还收费,2018-06-19 11:11:12,江***气,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
擦，欺负我们早买几天的人呀，同样是618活动买的，差别这么大！！没礼物送！！！！！给你差评！！！,2018-06-18 06:54:57,t***0,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
11号买的，17号才给送货安装.18号就便宜*,2018-06-18 01:38:42,j***2,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
2好5收0费块钱,2018-06-17 14:27:15,j***4,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
太坑了把，买就*元，你猜猜安装多少钱，安装价格是原价的34%，我无语了，就一个空机器，什么配件都没有，要可以花钱买，这也太坑人了把,2018-06-17 09:36:21,莉***情,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
美的的品质，美的的质量，如下图!!我都错觉了!买热水器花*，安装花了快*了，这些都忍了，买的花洒，就用过两次，掉到地上就成下面图片上的样子了！请问这是玻璃做的吗？美的的品质是一次性的吗？很无语，不信赖，小伙伴们还是上实体店买吧！这个不靠谱。,2018-06-16 12:19:26,j***8,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
收到货，遥控器坏的，联系客服，只给美的售后电话，不上门维修，只寄一个过来，还要我们付运费，收到也是坏的，这样的售后真让人糟心,2018-06-16 11:58:33,j***h,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
还可以吧，去年买了一个纪念，买了，但是配件不齐全,2018-06-15 20:36:25,T***哪,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
首先申明以下评论跟商品本身不存在任何关系，京东真的很垃圾，6.1凌晨用的白条12期，结果还款日，没错是没有利息，结果给我来了个服务费说的，我踏马也是醉了。打电话问一次性还款是否可以取消服务费，结果来一句不可以，为什么人家蚂蚁**可以，我踏马也是醉了。上网一搜，好多人吃了我一样的亏，真无语。果断以后不会在京东购物了，大家购物也都小心点。,2018-06-15 17:32:14,w***s,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
领个礼品真的是够了，就一个浴巾网址打不开，微信扫二维码然后是一大堆填表，够够的了，有这功夫我去买一个的了。,2018-06-14 18:15:44,j***3,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
太坑die了，就一个空桶，什么管、阀、头之类的任何东西都没有，加起来需要接近*元，热水空桶才*。！,2018-06-13 10:38:02,j***4,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
垃圾客服！卖了东西就没有人回话了！天天就是机器人！只管售前！,2018-06-12 22:24:46,j***b,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
热水器没毛病，装机器不要脸，各种费用，这通给你加，说是封顶200，没几个少于200的，我承认都是为了赚钱，但是不能不要脸啊，你要我1250买热水器我都能接受，可单收费，真心无耻。有种上当的感觉。,2018-06-11 14:25:28,g***2,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
东西还行，扯淡的售后安装，忽悠了几天，然后安装，就这点玩意，收了*的安装费，都是老人家在家，刚刚才知道，我不知道那里来的勇气。热水器*块，安装费收了*，美的的售后安装不过如此，差评，产品也是差评,2018-06-09 19:30:20,晨风28,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
差评，绝对@的差评！买了不按规定时间送货，还提前结束单，说已送到，但一直迟迟未送货过来。送过来了，扔下就走人，不安排人过来安装，得自己联系人安装，自己联系了，现在还是没人过来安装，也不给答复什么原因，气到炸了,2018-06-09 14:23:51,j***h,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
都没有安装就私自给我弄成了安装,2018-06-08 08:27:10,万***2,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
欺诈消费者，没在京东上这么受骗过，看了销量后选择买这个，主页面写的上门安装，并在下单后主动默认送货及上门安装时间，我在不知情的情况下让安装师傅安装后，收取了材料费，本以为买了东西写上门安装就是免费的，也并不知道还需要另外的辅材，如此欺诈消费者做律师的我实在无法忍受，是京东欺骗？还是美的欺骗！,2018-06-07 22:50:32,jd_931069368,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
